id1,id2,id3,text,f1,f2,f3,f4,f5,f6,f7,f8
16800334317128380828,12381613449231379968,5351212407149673457,Отличный аппарат!!!! спасибо,39,33,5.0,1209,236,4.639371381306865,118,216
794871681034230449,2000901965543924955,6856523537295685327,Хорошие шерстяные тёплые носки.,5,3,5.0,11,3,4.363636363636363,16,25
8604100657604925422,13974298502892928097,9216117431501580578,"Ребёнку 3.5 года, хорошо зашла интересна ему, конечно не всё ещё понимает, много всего интересного",43,36,4.697674418604652,103,46,4.932038834951456,112,182
7663450394989880174,14076417251017308194,5574108621926661520,"Отлично упакован, сроки свежие.",1,1,5.0,180,49,4.655555555555556,23,26
8816573192000644470,5561072876759097566,7279234113731486608,Ок ок ок ок,7,7,4.428571428571429,23,2,4.739130434782608,124,236
11893157485649491488,9499601729912385049,16718870111627891533,Красивые Светлые Приятные на ощупь Цена - 274р.,22,21,4.863636363636363,169,82,4.710059171597633,111,175
15680743213483453456,8208973492189292068,15515842359662770499,"Беру уже второй раз , качество отличное",2,2,5.0,762,155,4.404199475065616,6,6
4724040278375545696,15481971568579122851,13223837872258234947,Прислали не ту рыбу,1,1,1.0,19,4,4.052631578947368,110,174
6838893897482150395,13016265854619171030,12090430373311552618,"Всё пришло запаковано, ничего не сломано. Лучше, чем я ожидала💗",8,8,4.375,131,83,4.183206106870229,18,18
2013916055984176688,8711751391910847048,2685149422785887357,Хороший подарок.,15,14,4.733333333333333,13,8,4.615384615384615,36,58
15691041826093933386,4142233882375335463,16465897734611068333,"Хорошее белье, рекомендую!",12,11,5.0,27,4,4.703703703703703,24,26
3093806347450320700,5507608046714766406,14918306419713499452,Основа понравилась,10,10,3.8,10627,2037,4.853392302625388,33,42
17198645895710801132,8075985642942724032,8990010929308219267,Пришли быстро мы еще не испробовали,28,27,4.928571428571429,76,34,4.631578947368421,70,85
10346926462856798093,10449610345473466009,7715615707067664181,"Не оригинал. Не та кожа, на широкую ногу, торчит клей",16,2,2.75,1,0,1.0,6,19
11160071486132310936,16471716113215680090,9492347730844105441,Жена довольна,10,9,4.7,1195,471,4.661087866108787,26,27
18023707749966765175,4031715649492591889,13860844257884860474,Спасибо.  Хорошо. Все получили,66,65,4.696969696969697,237,17,4.869198312236287,77,108
15287945220444612069,16269412666555692376,10595975156331627046,"Шнурки просто супер! Очень удобно раззуваться с маленьким ребенком на руках, когда нет возможеости наклониться и развязать  обычные шнурки. Мне они ооочень нравятся! Буду заказывать еще. К покупке рекомендую, не пожалеете!",4,4,5.0,207,30,4.792270531400966,77,163
10673493451225325820,13761182526770443484,9352955486646820265,"Не работала ,уже при проверке в пункте выдачи",2,2,2.5,9237,4664,4.2513803182851575,1,2
9685418206717473557,13224812184086403188,3513580215046620544,"Хорошенький гусь, хорошо набит, деффектов не было обнаружено. Брала как подарок, друг остался доволен",2,2,5.0,360,138,4.2444444444444445,21,26
4419551809548967435,12941992356168420377,17753771364064931647,После первого использования стало понятно что гель мне не подходит и не знаю кому может подойти... не скользит вообще.. только мешает,1,1,1.0,40,0,1.2,1,2
45021114342521459,2809748101191573671,17158970054014620221,Пахнет не очень,3,3,2.6666666666666665,573,118,4.214659685863874,133,156
12691059319285152485,12619992764765819577,9486012649228196529,"Отличный , плотный свитерок.",5,5,4.6,193,58,4.606217616580311,96,207
4682343259332847776,6115965896780649198,12049502514293004650,"Всё соответствует описанию. Посмотрев видеоинструкцию очень быстро и легко наклеила. Свет проникает, но соседей не видно, а только лес) Красиво. Спасибо! К покупке рекомендую.",27,24,4.962962962962963,56,31,4.75,71,116
316579674018692434,3173858832893703271,17853907515889447007,Не подошел по размеру на телефон Poco X3 pro,1,1,2.0,6,0,3.6666666666666665,2,5
4175589804721804215,10338739237231406358,16465897734611068333,Все отлично,9,9,5.0,1640,356,4.701219512195122,36,49
4446817419794191407,6615742999884484894,15883997926627049761,Отлично! Спасибо!,12,10,4.916666666666667,50,11,4.62,19,27
10505750587734254362,10744074966865690249,7603191814230215264,Вместо дезодоранта приехала втирка для ногтей,4,4,4.0,11775,968,4.869554140127389,68,75
17719512606423630809,330422568091102157,10990293311944814952,"Тарелки полностью соответствуют фото. Пришли упакованы в пупырку,все целое. Спасибо продавцу! Цвет белый",11,11,5.0,94,26,4.712765957446808,17,24
10542401294374553327,8856178350058962066,9486012649228196529,"Свитер пришёл не того цвета, вместо голубого - синий. Колючий на ощупь, горловина узкая. 100 рублей вычли, как будто я просто так отказалась. Не довольна сервисом и товаром.",2,2,3.5,4,2,3.25,2,4
8116683495831432385,11660227626121394760,16958595772619007635,"Дошло всё запаковано аккуратно,ещё не пользовалась.",59,50,4.711864406779661,8849,3629,4.300711944852526,59,127
8531686962547933076,593291551395806367,11787132304135570241,"Отличный аппарат, использую 3 раз результат есть",22,22,4.409090909090909,620,416,4.730645161290322,46,79
12579097816136327850,3248503705526336744,611045452893474822,"Острый, есть жжение кожи",2,2,5.0,883,309,4.620611551528879,5,13
7414566565302320319,16422937881900473010,1552063221925512072,"Атлас пришёл аккуратно упакован, во время. Рекомендую к приобретению👍",43,41,4.883720930232558,123,12,4.878048780487805,44,127
8181335301997382839,3262429994034115375,9831565768016930896,"Гелевый, очень приятный на губах!",16,15,3.6875,58,13,4.689655172413793,55,97
14693865721371395036,5909166165327257417,7715615707067664181,"Раньше приходилось заказывать из-за границы обувь. Теперь нашел на вб такой отличный магазин. Удобные, выбрал по размеру в описании. Все соответствует фото.",3,1,5.0,3,3,4.333333333333333,0,6
10055050203109975837,3241062445249264034,13691614630361060085,Качество ужасное,1,1,1.0,275,23,4.429090909090909,2,6
11481233268175916338,1646175906219915110,13756867877740550619,"Все пришло в коробочке, быстро, надпись хорошая но, но сам жетон не глянцевый, какой-то весь потертый...",6,5,4.666666666666667,248,95,4.814516129032258,36,42
3261171106022517969,16827272474061886991,2972326012928238822,"Понравилось, на загрузку4-5 кг. Надо 2 капсулы. Стирает неплохо, даже кухонные полотенца. Но только не на быстрой стирке и не в холодной воде.",65,59,4.492307692307692,1545,167,4.739805825242718,83,150
12822109606763674517,4891648434374833609,5318252324547750357,Заказывал поилку и кормушку пришли две поилки.,2,2,3.0,4,1,3.0,1,2
5401193700921544956,2301998063516290898,11404822495032393359,Поло пришло с дыркой на рукаве.,1,1,1.0,4,1,3.0,2,3
10571922956312368756,3703406740230584634,16737168600834617193,Милашки! Мышек можно спрятать в сыр!,42,40,4.976190476190476,269,67,4.802973977695167,90,170
5290819463173015494,17246010354134535086,8223254633971568382,Хорошо лежит в руке. Стекло - приятный бонус :),5,5,4.6,725,153,4.721379310344828,9,17
8159140042301314575,11539239807255354359,14512652610743812045,"Очень удобна в использовании , ворсинки не выпадают",2,2,3.5,310,75,4.780645161290322,15,18
5314692840823514953,17553642081313712382,16573173798776858338,"Упаковка не целая, платье с дыркой. Возврат",1,1,1.0,56,28,4.017857142857143,2,4
14665999926408093435,10829743307933386201,8602671029802694826,"Хороший, нежный пилинг. Держала ровно 5 минут, так как сама с такими штуками боюсь экспериментировать - долгие выдержки только под надзором косметолога. Со своей задачей справился, кожа обновилась без шелушений и покраснений. В процессе было только небольшое пощипывание. Кожа у меня не чувствительная, но пилинги переношу именно по ощущениям непросто, с веером или вентилятором в руках🥺 Для домашнего использования подошёл идеально 👍",37,17,4.945945945945946,283,67,4.335689045936396,49,120
11899611696982330768,11200519128297572983,9492347730844105441,"Цвет дешёвый, от фото отличается, надо было красный брать, а по качеству хороший.",11,11,4.636363636363637,267,100,3.99625468164794,21,24
10651670802663977441,9460595542238767921,7567621271091704840,"Отличный наполнитель,один из лучших. Прекрасно впитывает, формируя устойчивый комок.  Удерживает запах.  Рекомендую к покупке.",12,12,4.75,304,38,4.625,42,47
5191602525842494730,4788662015493000017,10561203455344896976,Тонкая ткань. Остальное все хорошо. Но дорого за эти деньги.  Цена 300р ей,17,16,4.0588235294117645,199,10,4.874371859296482,57,115
2359005379567528572,4898860250646538996,1389057832302693481,"Кольцеваний лампа, классная. На пункте выдаче проверила, все мигает, цвет четкий, но единственный косяк по которому я не выкупила, это трещина на самой лампе. Сначала растопилась, потом подумала, что просто перезакажу)А так лампа достойная)",8,7,5.0,755,721,5.0,18,21
10417936519966429088,1360546473316097106,8223254633971568382,Отличный чехол. Все подошло! Спасибо,5,5,5.0,80,18,4.8375,25,33
3880637907472450048,14303114573423958482,8818535877144269085,"Ошиблась с размером, это моя вина, но у куртки есть брачок, не прошита строчка см 2 на планке, на уровне груди. Возврат платный, но за брак-то почему платить? А так куртка хорошая, не тяжёлая, цвет синий как на фото, правда блестящий материал в реальности не так блестит. Об груди 130, об бедер 130, 66 размер велика размера на два. Возврат.",19,18,4.2631578947368425,2,0,2.0,38,41
2585142546410119141,16690267621396829787,8844617103076757837,Стаканы просто класс пришли целые,80,79,4.6375,158,61,4.544303797468355,90,122
583086979033055762,15114717020527937394,8223254633971568382,Идеально подошёл!!! Спасибо !,2,2,5.0,80,12,3.8875,19,23
5273292916002069886,2828438681965430680,13774268252357954044,Очень давно хотела приобрести эти масла. Пришли идеально упакованы. Все цело.,25,22,4.88,62,29,4.548387096774194,99,259
10519934153151074199,8462395481145589994,3149264735144438333,Уберите пожалуйста из истории покупок. Спасибо БОЛЬШОЕ,1,1,5.0,80,11,4.4875,9,14
8576298867847490797,14219348063966467949,2452047199270097551,"Для меня оказались немного большими, придется перезаказывать. Сами по себе, на вид, они довольно симпатичные. В общем к качеству самих ботинок претензий нет. Но вот упаковка в которой они пришли, это просто ужас. Берцы были в согнутом виде (в котором будут находиться ещё некоторое время, пока не расправятся в процессе носки), в помятой и разорванной коробке, которую так почтительно перетянули резинками чтобы вся эта конструкция не развалилась)) В целом, мне не сильно принципиально в какой упаковке приходит товар, но это попросту немного не приятно. Не знаю чья это вина, доставки или нет. Но считаю что можно было выделить коробку по-лучше, и уложить ботинки нормально.  Надеюсь представитель возьмёт этот отзыв во внимание. 😌🙌🏻",4,4,4.75,218,91,4.302752293577981,8,11
17810324959403399019,18131954876587483793,15053676552810216566,Смесь очень идеально упакована как подойдёт ребёнку не знаю взяла первый раз,43,38,4.837209302325581,928,156,4.710129310344827,80,99
10225664944599386486,9207680212495625863,8818535877144269085,"Эта модель в размер, думала большемерит,отказ, перезакажу на 52, а так на рост 165 очень хорошо смотрится, до колена,не тяжелое, брала др.модель 50 размера, в бёдрах очень много, , эта модель только только надо чуть посвободнее и цвет сливочный очень приятный, люди пишут что платёжка, а мне подошло",4,4,4.25,2,0,5.0,4,10
15769832707736862359,1776242854810788807,2050700460988970797,Хороший комбезик,81,77,4.864197530864198,6,0,5.0,70,636
8219227689755194518,16991655197842820445,17158970054014620221,"Сначала вообще не понравился, потом КААК понравился 😂 наверное скажу, что на любителя))",10,9,4.4,395,52,4.346835443037975,143,228
15107660098287453533,6733494766351906411,16351792195234876872,"Хороший звук, рекомендую",2,2,5.0,2688,1107,4.489955357142857,17,20
7290449053555292333,7443804305245125064,12214993272083833542,Спасибо. все быстро доставили. Стаканы хорошие. Брала на подарок.,4,4,5.0,7,0,5.0,37,192
11284689092918409759,7313499058485930459,4143344037578300006,Все подошло. Отличные накладки.,24,23,4.041666666666667,93,31,4.698924731182796,134,290
4505559633599206514,375855597880719768,5803182193447243418,"Очень давно хотела это боди. Заказала размер М, но пришёл L. Продавец обратите внимание у вас 2 пакета, на первом маркировка М, на 2м L и товар соответственно лежит L. Закажу ещё раз, но надеюсь мне придёт нужный размер.",1,1,1.0,102,40,4.480392156862745,9,18
5379423071422931939,5777849987112685580,9504714841593587104,Получила отлично,49,47,4.795918367346939,387,31,4.664082687338501,73,81
8957865328721804725,11669559354363367368,8818535877144269085,"Теплая , плащевка плотная . Размер выбирала по таблице , великовата , перезаказала на М, в жизни ношу 46 размер",4,4,5.0,39,15,4.641025641025641,12,25
4761790272149832130,8397600111772490104,9216117431501580578,Чудесная книжка! Малыш с большим удовольствием рассматривает яркие картинки.,5,5,4.8,2476,568,4.959208400646204,114,137
2552108718386047633,16846004846316338755,525626630716291735,Товар пришёл в целости. Овощечистка вроде норм а вот нож не очень. Маленький и не сильно острый.,9,9,4.111111111111111,86,10,4.465116279069767,21,34
8921574049026284003,1335231212722652981,1305873336856581164,он очень приятный на ощупь и мягкий,14,13,4.857142857142857,262,99,4.812977099236641,103,127
92463877552120951,6331898406809750014,9492347730844105441,"Гель лаки ионравились, можно положить как камуфляж, потому что прозрачноваты, и положили подарочек маску и как я понимаю хлопья юки , очень красивые",34,33,4.617647058823529,140,138,4.771428571428571,129,263
15683682058415341591,8591865062308211015,2458364962552053934,"На стопу 18см есть запас (брала с запасом) размер С12. По коду на пакете и бирке Вьетнам. Приложила фото в сравнении с сандалем синим Китай 29р (эти впритык 18,3см), есть еще красные сабо с Марио С11 они как раз без запаса.",22,17,4.681818181818182,40,27,4.85,42,99
2334560820007215402,16220273750705480023,18110788707895527807,"Доставка быстрая, упаковка прочная. Купили сначала сыну такой, ему  очень нравиться, много времени проводит с игрушкой, потом племяннице тоже. Яркие картинки, детали прочные.",36,34,4.916666666666667,34,11,4.735294117647059,127,1335
15298678617612687493,1042531723268467412,8498155291066057894,"Доставили только 1/3 средства,так как тара была с дырой на дне,всё это было замотано в несколько пакетов и положено в коробку.Недостача средства обнаружилась только дома,  когда размотали все эти пакеты. Очень печально(((",87,83,4.850574712643678,53,7,4.849056603773585,122,162
6099914257079458102,11862470356385844781,5728684154864541752,Очень замечательная скатерть. Намного лучше обычной клеенки.,92,86,4.771739130434782,87,30,4.827586206896552,86,156
16376102875944712655,1840406102746633921,16106538771818336373,Товар как на картинке. Всё соответствует. Сама косметичка не большая,12,12,4.333333333333333,258,72,4.651162790697675,93,161
15412041337466517111,8908746340580323498,6882131499417970788,"Только забрали костюм, очень милый. Мне нравится цвет, детали продуманы. Читала ниже комментарии про штаны, но нам подошли по размеру хорошо. Ткань не сильно тянется, но это же классика, сразу понятно. В целом все шикарно💛",4,3,5.0,12,6,4.25,6,8
5262541756096033063,9158088292031400504,9558658696243610581,"Доставка быстрая, будем сажать",11,10,4.363636363636363,36,4,4.083333333333333,33,38
17085248260384533655,10194351473996941699,2458364962552053934,Не тот размер,1,1,5.0,117,79,4.564102564102564,1,20
16782338359281400871,9357318970859705688,4594660151871902706,Всё отлично.,1,1,5.0,171,24,4.912280701754386,2,3
15592480754498252886,17960818612456393129,147319039488091070,Пришло без подставки,1,1,1.0,34,20,3.7058823529411766,0,1
10796504393270812838,4557798090313422937,15775099220667094056,Рукава красивые. Манжеты тоже. Сама блузка похожа на водолазку в мелкий рубчик. Смотрится неплохо.,9,9,4.666666666666667,1904,397,4.78781512605042,36,46
395492879835731251,3000622863666731987,12090430373311552618,Пришли сломанные.,1,1,1.0,469,270,4.62046908315565,10,14
8836750090283237732,3315403129697058105,3182366775680932557,"Мои любимые духи по разумной цене! Наконец-то. Обожаю их лёгкий обволакивающий аромат. Всё пришло вовремя, аккуратно упаковано. Покупкой довольна. Спасибо.",88,80,4.943181818181818,86,38,4.709302325581396,136,159
17887034994448633092,16768963356562581948,1155945985966371393,"Верх подошёл, но брюки хотелось бы пошире, и второй момент без второго человека ни одеться ни раздеться, пуговицы сзади очень неубодно застегивать, поэтому отказ.",4,4,3.75,2,4,4.0,7,11
16337213764094940012,12953115008508516573,15650288824349629079,Нормально!,36,31,4.916666666666667,10,1,5.0,36,54
15628213040665003641,8703386553333331557,8160404367092487937,"Большемерит примерно на 0,5 размера по сравнению со стандартным 6,5. Крайне неаккуратно приклеена подошва, виден или клей или краска, возникают сомнения, что это оригинал, несмотря на оранжевую коробку.",3,2,2.0,2,1,2.0,0,6
15021128228859039418,12517361215107338285,11433829787589832391,"Никому не советую покупать у этого продавца. Мало того,что размер не соответствует. Заказала размер меньше,так продавец отправил не тот размер и не вернул деньги за возврат товара.Хотя вина полностью на продавце.",6,5,4.333333333333333,60,14,4.283333333333333,7,11
14582362994980339394,565853204254469997,12214993272083833542,"Упакована кружку в картонную коробку, обвернута пленкойхлопушкой 😁Целая, красивущая! Заказывала на подарок, но теперь закажу и себе😁",22,22,4.454545454545454,137,32,4.91970802919708,29,35
5002269436549863957,8779533373574352561,2452047199270097551,"Хорошие ботинки,удобные,смотрятся брутально. Надеюсь долго носить.",40,2,5.0,16,14,4.875,13,43
9905554857847657357,9418748972196081438,7892801443414512715,"Ставлю 5.пришол быстро,брака нет,все работает,купил сразу баллоны (мастер фреш)они дешевле..он с ними дружит.все окей.советую к покупке",10,10,5.0,26,4,4.423076923076923,39,41
12869718931347815280,2191062068342455122,10651534060335482528,"Так как заказывала перед праздниками, взяла  одну упаковку и получается за 15 дней похудела на 1,3 кг. результатом довольна, однозначно после праздников возьму уже месячный курс. Кстати, таблетки еще и подешевели сейчас",2,2,5.0,3068,930,4.320078226857888,0,2
11330647738245136908,13181310497799154857,2621394319350378355,Офигенная вещь,32,30,5.0,1959,215,4.494640122511486,90,149
8642806797734040899,12718749944385968746,14306891610282930024,"Отказался от товара ,размер 50заказывал а по факту 46.сам товар для такой цены хороший",1,1,4.0,1776,199,4.09009009009009,1,5
5002269436549863957,2918697925375352353,2452047199270097551,"Меня привлекло ,то как сделана подошва, можно смело в слякоть идти, не промокнут ноги. И молния с внешней стороны украшает. Внутри мех и это радует. Я довольна покупкой ,подошли по размеру!",40,2,5.0,19,17,4.368421052631579,13,43
9305077573767277748,12636549048036875325,16351792195234876872,Наушники просто бомба!звук нереальный!советую!!!,2,2,5.0,23701,15683,4.447177453379462,20,26
1706616015789783629,1785792703325539786,16718870111627891533,Очень хорошие,17,16,5.0,37,14,4.945945945945946,101,155
5674170177716204705,3353141761590788762,4563653250273761989,"Меньше половины шампуня было во флаконе, как так можно, заказала еще раз, может повезет и полный прийдет",4,4,3.0,69,12,4.246376811594203,89,198
11678053248248364618,12434761613006080467,3781398693074967463,"Слушайте, если я заледенею- это вы виноваты 😂  Я вылетела просто из душа, сижу под теплым одеялом, у меня мурашки и меня трясет Вы что туда положили? ЛЁД?!😂 Это Оля специально придумала такую штуку, чтобы мы не ели, и были стройненькими? А кушать хотите- потом будете себе всë морозить😂 А если серьёзно- скраб крутой, действительно очень холодно после него минут 30, запах ментола, мне нравится Рекомендую!)",1,1,5.0,1165,604,4.84549356223176,32,63
16700906207322527778,1038273708641411924,15030208685916449225,"Огонь! Теперь на год можно забыть о покупке прокладок! В масмаркете цена уже 119₽ за пачку, на WB 78₽ разница очевидна!",18,16,5.0,589,90,4.831918505942275,32,40
17768390950374670992,3761981561755798736,13280205293946148443,"Беру второй раз  , очень нравится паста",10,9,5.0,83,16,4.807228915662651,62,98
4312029765513930135,882969804689123343,17396870417172193484,"Крутые трусики , хорошее качество !",4,4,4.5,1339,290,4.8267363704256905,49,108
4650426454753969214,16407902943096008518,8031694519111309354,"Товар пришел во вскрытой заводской упаковке.Причем вскрывали её неоднократно. Коробка мятая, рваная, вся перемотана скотчем.На ней как минимум после 2х возвратов штрихкоды наклеены. Внутри все абы как лежит, видно, что доставали. Следы эксплуатации, неполная комплектация. Товар явно б/у, с браком. Тут об этом уже писали, эта система гуляет по стране давно. Взяли деньги за возврат (нонсенс, грубое нарушение ЗОЗПП), аргумент один такие правила, вы видели, что возврат платный. После повторного обращения обещали разобраться и если товар с браком, то деньги за возврат вернут. То, что он явно б/у, упаковка вскрыта, дважды возвращен,  как с помойки, никого не интересует.На барахолке б/у лучше продают.О том, что просто подставили, т.к. это было в подарок я вообще молчу. Итог: НЕ ТРАТЬТЕ СВОЕ ВРЕМЯ НА ЗАКАЗ ТУТ, сервиса ноль, качества ноль. Кстати, продавец сам WB.",2,2,2.0,7,8,3.571428571428572,42,125
10775585682504201879,14102368918130772200,8223254633971568382,афигенный чехол,3,3,4.0,6,1,5.0,8,10
10707435041936208182,12614005078138418676,17418064849829328083,"Хорошего качества, спасибо",30,30,4.966666666666667,654,36,4.82874617737003,75,104
4350636071294923132,1871570178501925104,175516082410140087,"Полка пришла целая, очень хорошо смотрится,лёгкая в сборке.",49,49,4.918367346938775,715,406,4.422377622377622,62,197
10978550363655330992,14198600074446626361,17753771364064931647,"Отличный гель, очень понравился! Спасибо производителю и магазину. Отдельное спасибо за подарок.",17,10,4.941176470588236,940,141,4.693617021276595,79,100
15298901986593723088,14170312806538596700,11231437398953107559,В коробке совсем другая модель. На коробке 900s в коробке 900р...  Внешне как кусок го... Дальше сами додумайте. Платформа кривая...  Не советую,1,1,1.0,26,6,3.8461538461538463,4,6
1234268633202250495,15778213518285232686,8223254633971568382,Супер отличный,2,2,5.0,184,67,4.527173913043479,4,4
2125833119810447610,15395461865905372172,3167345562538438503,"отличный скетчбук! рисую карандашами, всë прекрасно. листы плотные, не просвечивают. правда, думаю, если рисовать маркерами или красками, то с противоположной стороны будет видно( так что смотрите сами. в любом случае за свои деньги очень хороший товар, спасибо!",12,12,4.583333333333333,34,12,4.794117647058823,34,36
8122034597168785472,9148461825079506558,17852767853395757117,Пришёл не того цвета.,1,1,1.0,3,0,2.0,21,221
5873251799523895897,14000484820955814406,11037372112584364428,"Размер в размер, посадка идеальна, мягкая кожа, цвет насыщенный и добротный. Никаких изьянов нет, впрочем как всегда от этого производителя. Выкуп однозначно по такой цене особенно",3,1,5.0,13,1,4.461538461538462,8,14
4562560969890231367,1578144694895216653,16351792195234876872,👍🏿👍🏿👍🏿 все очень хорошо,1,1,5.0,2741,333,4.136811382707041,2,5
16477729627123696577,2676011157226420026,144005982020145837,Покупаю не первый раз отлично спасибо,25,23,4.96,49,9,4.877551020408164,65,98
17785477050832746563,13524846976233348918,2428718089391923978,Упаковано хорошо.пока не использовала.,30,28,4.9,9,0,4.888888888888889,30,51
1993988206779966174,4831188879733162662,9120256721394628755,Доставкой довольна. Товар пришол вовремя. Мне всё понравилось.,29,28,4.931034482758621,319,42,4.724137931034483,35,42
14450801042450559170,10768608005803108263,5646336594759990081,"Пришла юбка с дыркой где замок, возврат",8,8,4.375,70,16,4.385714285714286,19,40
13531245275404681373,2945252506229220504,9276397251840000441,Зачем делать такие маленькие карманы??? Для 5 конфеток и то одна выпадет,1,1,1.0,30,1,4.566666666666666,2,3
4031770534571429755,5191370406319417564,13057272459692676590,"Не был доставлен, а деньги сняли",163,143,4.588957055214724,9,2,4.0,272,337
16539771448238920338,6284479135564646560,18317455755332288094,Ребенку понравилось!Все супер!,19,18,3.947368421052632,691,162,4.824891461649783,38,57
7281172238137858309,16263738007337010703,17591021263641860243,Беру не первый раз. Килограмм уже выпили. Делаю купаж с листовым чаем. Доставили за 1 день. Спасибо за быструю доставку!,3,3,4.333333333333333,344,44,4.843023255813954,22,25
18401681847736350166,5446753251294095919,1678799663611931748,"Хорошая тумба, пришла целая, без сколов и царапин. Заказала с этой серии стеллажи, оказались все углы разбитыми(в мусорку только)",5,5,4.2,120,82,4.5,47,71
10236937761143148778,16752750664393729946,5800127426614810873,"Всё неплохо, но тонкая бумага",48,48,4.541666666666667,26,0,4.961538461538462,94,119
6318086980019368927,4033159038609014388,8867550339093066334,Товар отличный 👌 Рекомендую.,47,42,4.51063829787234,61,14,4.836065573770492,20,41
5788801495525122732,14495807570399805321,9560665465958666595,Отличный кондиционер!Со своей задачей справляется👍Запах очень приятный,22,18,4.5,218,21,4.724770642201835,70,134
2394973047015014648,324998253003775819,4391956365746068559,"Непонятно что, без запаха, просто прозрачный гель, сомнения, что будет эффективно",1,1,1.0,510,37,3.8294117647058825,1,3
14479529287653174613,16687580483584608703,17771728373736239509,"Пальто отличное, очень легкое, швы все хорошие 👍 Маме на 62 размер отлично подошло, на весну/осень отлично будет и цена очень симпатичная. Рекомендую к покупке, спасибо 😉",85,81,4.952941176470588,17,5,4.529411764705882,147,206
15376744332096648284,6268099669634872571,6836784353719029392,Всё хорошо ...,4,4,5.0,48,4,4.395833333333333,4,6
81394590862977207,8617443312057587636,12341791355442600237,"Отличный, красивый кафф))) за такую цену просто подарок 🥰 ушко не сдавливает, комфортно)",18,18,4.722222222222222,183,52,4.901639344262295,26,40
16796456220297408210,316600205195515158,15231575427297017388,"Ручки пишут хорошо, но была на трещина на одном колпачке.",59,53,4.9491525423728815,40,14,4.075,122,232
11846592006499784145,124137049609095685,13541353053200353836,"АККУРАТНО упаковано,для ознакомления с ароматами рекомендую",11,10,4.909090909090909,882,159,4.426303854875283,42,57
3715139022097006535,6817396495704308375,12486654989081933384,"просто вау, очень удобно и лёгкие, разве что чуть-чуть пахнут резиной и нитки на левом ботинке внутри торчат, но это не страшно. брала 40, в итоге подошёл 39 всем стей привет💗",4,4,5.0,1390,1064,4.294244604316547,32,37
5873251799523895897,818294927689609208,12486654989081933384,"Очень лёгкие комфортные кросы, полнота мне немного больше, чем привык всегда, но с учётом идеального размера, шнуровки все нормально. Никаких замечений нет, маскот на высоте по виду и цене идеально. Хочу сказать, все идеально упаковано и качественно.",3,1,5.0,9,2,4.0,8,14
5764336897530452397,12173595050683885975,4418236371194198226,"Здравствуйте. Заказывал на 8 литров, а получил на 6, хоть и на коробке указано 8, резиновая прокладка повреждена, а силиконовая прокладка большего размера, видимо для 8-ми литрового.",2,2,4.0,276,100,4.326086956521739,42,48
8881009327923635675,1998141469728744497,791348759079465574,"Упаковка конечно желает оставлять лучшего, но брала для себя…🔥",52,45,4.769230769230769,45,28,4.422222222222223,128,322
4321680693964345575,15409563875604710621,15231575427297017388,"Отказ, так как пришли без упаковке. Из 33-6 шт порваны. Нужены были для подарков.",41,35,4.926829268292683,19,9,4.578947368421052,39,144
3248242833573858062,14898923006744356403,13642653198840396759,"Наша Глория в восторге, спасибо",37,35,4.918918918918919,191,8,4.801047120418848,9,41
2930104278371077583,1916848567433408667,16301875644809960327,Соответствует описанию,25,22,4.64,12,4,4.166666666666667,33,77
4330552043043331753,15838953822246433941,12155125135782450682,"Джинсы имба лютейшая, лучшее что я покупал на ВБ, качество и пошив 10/10. Респект и благодарность продавцу 👏👏👏",13,2,5.0,26,12,4.1923076923076925,8,31
4650305135848586743,12892426874073988052,18003133089489520237,"После использования, дополню комментарий, упаковано все очень хорошо",29,28,4.896551724137931,141,26,4.567375886524823,37,42
2804325461842160205,11055982457140478655,8160404367092487937,"Здравствуйте. Я же спрашивал перед покупкой, оригинал или нет. Вы ответили, что 100% оригинал. А что пришло по факту? Подделка. Свои слова подкрепляю фото. Кстати, человеку, писавшему первый отзыв на этот товар и прикрепившему фото пришёл оригинал. Как Вы можете это прокомментировать? Ещё кстати и 150 р списали за возврат. Но это не главное. Жду комментарий.",1,1,4.0,6,10,4.833333333333333,32,67
5049340102473171887,3582239079778926957,3367844611469327483,Хороший. Два выбора подсветки. Побаловаться ребенку подойдёт.,43,40,4.744186046511628,39,16,4.128205128205129,63,79
10725877426977897340,16020104596918692198,10224938493311945482,Соответствует описанию,46,37,4.934782608695652,19,2,4.894736842105263,58,89
14611284362387793208,2909067517109699293,17753771364064931647,"Хорошее средство, для моей жирной кожи самое то.",41,38,4.634146341463414,2022,308,4.809594460929772,128,194
13346242960194131792,9941205851225031193,16351792195234876872,Получила сегодня наушники. В комплекте нет кабеля для зарядки. Один наушник не работает пищит и хрипит.,27,27,4.111111111111111,13419,7747,4.75655737704918,41,68
5327902661970963065,9283218242986092560,12049502514293004650,Продавец просто супер)))спасибо за подарок)),27,24,4.555555555555555,739,281,4.953991880920162,71,85
1895429954198481017,174383820871552726,6751630855670206633,"Рассыпала всё как в инструкции написано, помогло, не страшно в кухню теперь заходить, а то зайдешь и побежали таракашки. Теперь спокойно свет включаю.",4,3,5.0,2997,237,4.896563229896564,6,6
11568500803696038249,7033797309237764813,13246060134316483642,Качественные,1,1,5.0,994,124,4.775653923541247,2,4
14232337297373326304,16499594971154692266,3467413651749315259,"Пришли как на фото, по два в каждой коробочке",17,14,4.411764705882353,83,14,4.457831325301205,53,73
