f1,f2,f3,f4,f5,f6,f7,f8,div_f1_f2,div_f1_f3,div_f1_f4,div_f1_f6,div_f1_f8,div_f2_f3,div_f2_f4,div_f2_f6,div_f2_f8,div_f3_f4,div_f3_f6,div_f3_f8,div_f4_f6,div_f4_f8,div_f5_f6,div_f5_f8,div_f6_f8,div_f7_f8,num_points,num_big_letters,avg_word_len,num_words,avg_big_letters,avg_points
36,36,4.944444444444445,2878,606,4.683808200138985,52,54,1.0,7.280898876404494,0.01250868658790827,7.6860534124629085,0.6666666666666666,7.280898876404494,0.01250868658790827,7.6860534124629085,0.6666666666666666,0.0017180140529688829,1.0556462248598748,0.09156378600823045,614.4572700296736,53.2962962962963,129.3818991097923,11.222222222222221,0.08673718889146269,0.9629629629629629,3,3,6.125,8,0.375,0.375
36,32,5.0,545,55,4.897247706422019,48,90,1.125,7.2,0.06605504587155964,7.351067815661295,0.4,6.4,0.05871559633027523,6.534282502810041,0.35555555555555557,0.009174311926605505,1.0209816410640689,0.05555555555555555,111.2869988759835,6.055555555555555,11.230798051704758,0.6111111111111112,0.054413863404689095,0.5333333333333333,1,1,5.0,2,0.5,0.5
3,3,2.6666666666666665,2482,395,4.004029008863819,66,89,1.0,1.125,0.0012087026591458502,0.749245320990139,0.033707865168539325,1.125,0.0012087026591458502,0.749245320990139,0.033707865168539325,0.0010744023636852001,0.6659958408801234,0.029962546816479398,619.8756288991749,27.8876404494382,98.6506339303683,4.438202247191011,0.04498908998723392,0.7415730337078652,0,1,8.5,2,0.5,0.0
19,5,5.0,19,7,4.157894736842105,47,416,3.8,3.8,1.0,4.569620253164557,0.04567307692307692,1.0,0.2631578947368421,1.2025316455696202,0.01201923076923077,0.2631578947368421,1.2025316455696202,0.01201923076923077,4.569620253164557,0.04567307692307692,1.6835443037974684,0.016826923076923076,0.009994939271255061,0.11298076923076923,4,3,6.071428571428571,14,0.21428571428571427,0.2857142857142857
21,20,4.380952380952381,13,2,4.461538461538462,131,245,1.05,4.7934782608695645,1.6153846153846154,4.706896551724138,0.08571428571428572,4.565217391304348,1.5384615384615385,4.482758620689655,0.08163265306122448,0.336996336996337,0.9819376026272578,0.017881438289601558,2.913793103448276,0.053061224489795916,0.4482758620689655,0.00816326530612245,0.018210361067503924,0.5346938775510204,3,3,5.583333333333333,12,0.25,0.25
131,106,4.717557251908397,11,4,4.0,210,374,1.2358490566037736,27.768608414239484,11.909090909090908,32.75,0.3502673796791444,22.469255663430424,9.636363636363637,26.5,0.28342245989304815,0.4288688410825815,1.1793893129770991,0.012613789443605338,2.75,0.029411764705882353,1.0,0.0106951871657754,0.0106951871657754,0.5614973262032086,9,5,5.0,27,0.18518518518518517,0.3333333333333333
1,1,1.0,10,3,2.6,2,6,1.0,1.0,0.1,0.3846153846153846,0.16666666666666666,1.0,0.1,0.3846153846153846,0.16666666666666666,0.1,0.3846153846153846,0.16666666666666666,3.846153846153846,1.6666666666666667,1.1538461538461537,0.5,0.43333333333333335,0.3333333333333333,0,0,5.363636363636363,11,0.0,0.0
39,37,4.358974358974359,191,24,4.073298429319372,85,100,1.054054054054054,8.947058823529412,0.20418848167539266,9.574550128534703,0.39,8.488235294117647,0.193717277486911,9.083547557840616,0.37,0.022821855282588264,1.0701338079230107,0.04358974358974359,46.89074550128534,1.91,5.892030848329048,0.24,0.040732984293193726,0.85,1,1,6.0,2,0.5,0.5
12,12,4.166666666666667,27,6,4.925925925925926,42,75,1.0,2.88,0.4444444444444444,2.43609022556391,0.16,2.88,0.4444444444444444,2.43609022556391,0.16,0.154320987654321,0.8458646616541354,0.05555555555555556,5.481203007518797,0.36,1.218045112781955,0.08,0.06567901234567901,0.56,1,1,6.0,5,0.2,0.2
5,5,4.8,135,8,3.859259259259259,159,219,1.0,1.0416666666666667,0.037037037037037035,1.2955854126679462,0.0228310502283105,1.0416666666666667,0.037037037037037035,1.2955854126679462,0.0228310502283105,0.035555555555555556,1.2437619961612283,0.021917808219178082,34.98080614203455,0.6164383561643836,2.0729366602687143,0.0365296803652968,0.017622188398444105,0.726027397260274,2,1,7.5,2,0.5,1.0
530,23,4.349056603773585,1,0,5.0,873,2123,23.043478260869566,121.86550976138828,530.0,106.0,0.24964672633066415,5.288503253796096,23.0,4.6,0.010833725859632595,4.349056603773585,0.869811320754717,0.002048542912752513,0.2,0.0004710315591144607,0.0,0.0,0.0023551577955723034,0.41121055110692417,4,3,6.333333333333333,6,0.5,0.6666666666666666
121,103,4.107438016528926,30,7,4.4,159,402,1.174757281553398,29.45875251509054,4.033333333333333,27.499999999999996,0.3009950248756219,25.076458752515087,3.433333333333333,23.409090909090907,0.2562189054726368,0.1369146005509642,0.9335086401202104,0.010217507503803298,6.8181818181818175,0.07462686567164178,1.5909090909090908,0.017412935323383085,0.010945273631840797,0.39552238805970147,4,4,3.8181818181818183,11,0.36363636363636365,0.36363636363636365
7,7,5.0,19,1,4.789473684210527,86,161,1.0,1.4,0.3684210526315789,1.4615384615384612,0.043478260869565216,1.4,0.3684210526315789,1.4615384615384612,0.043478260869565216,0.2631578947368421,1.0439560439560438,0.031055900621118012,3.9670329670329663,0.11801242236024845,0.20879120879120874,0.006211180124223602,0.02974828375286042,0.5341614906832298,4,3,4.785714285714286,14,0.21428571428571427,0.2857142857142857
8,8,4.75,39,10,4.615384615384615,52,92,1.0,1.6842105263157894,0.20512820512820512,1.7333333333333334,0.08695652173913043,1.6842105263157894,0.20512820512820512,1.7333333333333334,0.08695652173913043,0.12179487179487179,1.0291666666666668,0.051630434782608696,8.450000000000001,0.42391304347826086,2.166666666666667,0.10869565217391304,0.05016722408026755,0.5652173913043478,1,2,8.25,4,0.5,0.25
6,4,4.0,5,1,1.6,52,65,1.5,1.5,1.2,3.75,0.09230769230769231,1.0,0.8,2.5,0.06153846153846154,0.8,2.5,0.06153846153846154,3.125,0.07692307692307693,0.625,0.015384615384615385,0.024615384615384615,0.8,3,3,4.333333333333333,9,0.3333333333333333,0.3333333333333333
40,2,5.0,15,13,4.733333333333333,13,43,20.0,8.0,2.6666666666666665,8.450704225352112,0.9302325581395349,0.4,0.13333333333333333,0.4225352112676056,0.046511627906976744,0.3333333333333333,1.056338028169014,0.11627906976744186,3.169014084507042,0.3488372093023256,2.7464788732394365,0.3023255813953488,0.11007751937984496,0.3023255813953488,5,4,5.111111111111111,18,0.2222222222222222,0.2777777777777778
21,21,5.0,62,0,4.725806451612903,45,51,1.0,4.2,0.3387096774193548,4.4436860068259385,0.4117647058823529,4.2,0.3387096774193548,4.4436860068259385,0.4117647058823529,0.08064516129032258,1.0580204778156996,0.09803921568627451,13.119453924914676,1.2156862745098038,0.0,0.0,0.092662871600253,0.8823529411764706,5,3,5.0,15,0.2,0.3333333333333333
48,44,4.520833333333333,65,7,4.953846153846154,51,102,1.0909090909090908,10.617511520737327,0.7384615384615385,9.68944099378882,0.47058823529411764,9.732718894009217,0.676923076923077,8.881987577639752,0.43137254901960786,0.06955128205128204,0.9125905797101448,0.044321895424836596,13.12111801242236,0.6372549019607843,1.4130434782608696,0.06862745098039216,0.04856711915535445,0.5,6,4,5.684210526315789,19,0.21052631578947367,0.3157894736842105
21,21,4.047619047619048,6571,2310,4.453203469791508,51,60,1.0,5.188235294117646,0.003195860599604322,4.715706376871028,0.35,5.188235294117646,0.003195860599604322,4.715706376871028,0.35,0.0006159822017377946,0.9089229978096086,0.06746031746031747,1475.566981067596,109.51666666666667,518.727701455813,38.5,0.07422005782985847,0.85,1,1,4.571428571428571,7,0.14285714285714285,0.14285714285714285
55,53,4.890909090909091,1346,179,4.798662704309064,165,188,1.0377358490566038,11.245353159851302,0.04086181277860327,11.461526552097848,0.2925531914893617,10.8364312267658,0.03937592867756315,11.0447437683852,0.28191489361702127,0.0036336620289071997,1.0192233528972963,0.026015473887814312,280.4948134386128,7.159574468085107,37.30205914228209,0.9521276595744681,0.025524801618665233,0.8776595744680851,1,1,9.5,4,0.25,0.25
8,8,4.875,40,8,4.2,13,21,1.0,1.641025641025641,0.2,1.9047619047619047,0.38095238095238093,1.641025641025641,0.2,1.9047619047619047,0.38095238095238093,0.121875,1.1607142857142856,0.23214285714285715,9.523809523809524,1.9047619047619047,1.9047619047619047,0.38095238095238093,0.2,0.6190476190476191,1,1,5.375,8,0.125,0.125
1,1,3.0,113,24,4.433628318584071,5,18,1.0,0.3333333333333333,0.008849557522123894,0.22554890219560877,0.05555555555555555,0.3333333333333333,0.008849557522123894,0.22554890219560877,0.05555555555555555,0.02654867256637168,0.6766467065868264,0.16666666666666666,25.487025948103792,6.277777777777778,5.413173652694611,1.3333333333333333,0.24631268436578171,0.2777777777777778,4,1,5.117647058823529,17,0.058823529411764705,0.23529411764705882
14,14,4.928571428571429,270,61,4.618518518518519,35,52,1.0,2.8405797101449273,0.05185185185185185,3.0312750601443463,0.2692307692307692,2.8405797101449273,0.05185185185185185,3.0312750601443463,0.2692307692307692,0.018253968253968255,1.067132546683469,0.09478021978021979,58.46030473135525,5.1923076923076925,13.207698476343223,1.1730769230769231,0.08881766381766382,0.6730769230769231,3,2,4.875,8,0.25,0.375
5,5,4.0,59,22,3.2033898305084745,19,46,1.0,1.25,0.0847457627118644,1.560846560846561,0.10869565217391304,1.25,0.0847457627118644,1.560846560846561,0.10869565217391304,0.06779661016949153,1.2486772486772486,0.08695652173913043,18.417989417989418,1.2826086956521738,6.867724867724868,0.4782608695652174,0.06963890935887988,0.41304347826086957,3,3,4.5,10,0.3,0.3
17,17,4.764705882352941,27,18,4.444444444444445,24,47,1.0,3.567901234567901,0.6296296296296297,3.8249999999999997,0.3617021276595745,3.567901234567901,0.6296296296296297,3.8249999999999997,0.3617021276595745,0.17647058823529413,1.0720588235294117,0.10137672090112641,6.074999999999999,0.574468085106383,4.05,0.3829787234042553,0.09456264775413711,0.5106382978723404,1,2,4.444444444444445,9,0.2222222222222222,0.1111111111111111
16,16,4.0625,1154,276,4.566724436741768,85,132,1.0,3.9384615384615387,0.01386481802426343,3.503605313092979,0.12121212121212122,3.9384615384615387,0.01386481802426343,3.503605313092979,0.12121212121212122,0.0035203639514731367,0.8895872865275142,0.030776515151515152,252.6975332068311,8.742424242424242,60.43719165085389,2.090909090909091,0.0345963972480437,0.6439393939393939,1,1,6.7,10,0.1,0.1
2,2,5.0,16,3,4.5,2,2,1.0,0.4,0.125,0.4444444444444444,1.0,0.4,0.125,0.4444444444444444,1.0,0.3125,1.1111111111111112,2.5,3.5555555555555554,8.0,0.6666666666666666,1.5,2.25,1.0,0,1,5.4,5,0.2,0.0
33,31,4.96969696969697,56,9,4.892857142857143,89,107,1.064516129032258,6.640243902439025,0.5892857142857143,6.744525547445255,0.308411214953271,6.23780487804878,0.5535714285714286,6.335766423357664,0.2897196261682243,0.08874458874458875,1.015704490157045,0.0464457660719343,11.445255474452553,0.5233644859813084,1.8394160583941603,0.08411214953271028,0.045727636849132176,0.8317757009345794,1,1,5.0,5,0.2,0.2
2,2,2.5,41,8,4.780487804878049,10,10,1.0,0.8,0.04878048780487805,0.41836734693877553,0.2,0.8,0.04878048780487805,0.41836734693877553,0.2,0.06097560975609756,0.5229591836734694,0.25,8.576530612244898,4.1,1.6734693877551021,0.8,0.47804878048780486,1.0,3,3,3.6666666666666665,6,0.5,0.5
8,8,4.625,3,0,4.0,18,51,1.0,1.7297297297297298,2.6666666666666665,2.0,0.1568627450980392,1.7297297297297298,2.6666666666666665,2.0,0.1568627450980392,1.5416666666666667,1.15625,0.09068627450980392,0.75,0.058823529411764705,0.0,0.0,0.0784313725490196,0.35294117647058826,2,2,3.75,4,0.5,0.5
1,1,1.0,5,1,4.0,1,5,1.0,1.0,0.2,0.25,0.2,1.0,0.2,0.25,0.2,0.2,0.25,0.2,1.25,1.0,0.25,0.2,0.8,0.2,2,2,5.428571428571429,7,0.2857142857142857,0.2857142857142857
20,20,5.0,509,49,4.807465618860511,49,76,1.0,4.0,0.03929273084479371,4.1601961585615035,0.2631578947368421,4.0,0.03929273084479371,4.1601961585615035,0.2631578947368421,0.009823182711198428,1.0400490396403759,0.06578947368421052,105.87699223539028,6.697368421052632,10.192480588475684,0.6447368421052632,0.06325612656395409,0.6447368421052632,2,1,5.555555555555555,9,0.1111111111111111,0.2222222222222222
8,8,4.5,196,46,4.801020408163265,36,134,1.0,1.7777777777777777,0.04081632653061224,1.6663124335812964,0.05970149253731343,1.7777777777777777,0.04081632653061224,1.6663124335812964,0.05970149253731343,0.02295918367346939,0.9373007438894793,0.033582089552238806,40.82465462274176,1.462686567164179,9.581296493092456,0.34328358208955223,0.035828510508681084,0.26865671641791045,7,4,5.166666666666667,18,0.2222222222222222,0.3888888888888889
3,3,5.0,290,162,4.165517241379311,27,62,1.0,0.6,0.010344827586206896,0.7201986754966887,0.04838709677419355,0.6,0.010344827586206896,0.7201986754966887,0.04838709677419355,0.017241379310344827,1.2003311258278144,0.08064516129032258,69.61920529801324,4.67741935483871,38.89072847682119,2.6129032258064515,0.06718576195773082,0.43548387096774194,6,5,6.142857142857143,21,0.23809523809523808,0.2857142857142857
4,4,4.75,1338,247,4.7458893871449925,48,53,1.0,0.8421052631578947,0.0029895366218236174,0.8428346456692913,0.07547169811320754,0.8421052631578947,0.0029895366218236174,0.8428346456692913,0.07547169811320754,0.0035500747384155456,1.0008661417322835,0.08962264150943396,281.92818897637795,25.245283018867923,52.04503937007874,4.660377358490566,0.08954508277632062,0.9056603773584906,2,2,6.266666666666667,15,0.13333333333333333,0.13333333333333333
79,73,4.886075949367089,272,40,4.6875,85,165,1.082191780821918,16.16839378238342,0.29044117647058826,16.85333333333333,0.47878787878787876,14.94041450777202,0.26838235294117646,15.573333333333334,0.44242424242424244,0.017963514519731945,1.0423628691983122,0.02961258151131569,58.026666666666664,1.6484848484848484,8.533333333333333,0.24242424242424243,0.028409090909090908,0.5151515151515151,2,1,5.333333333333333,3,0.3333333333333333,0.6666666666666666
19,19,4.578947368421052,16076,4338,4.23096541428216,47,51,1.0,4.149425287356323,0.001181886041303807,4.490700854198215,0.37254901960784315,4.149425287356323,0.001181886041303807,4.490700854198215,0.37254901960784315,0.00028483126203166534,1.082246466247215,0.08978328173374613,3799.6056280047633,315.2156862745098,1025.2979108164134,85.05882352941177,0.0829601061623953,0.9215686274509803,1,1,4.5,6,0.16666666666666666,0.16666666666666666
3,3,5.0,24,11,4.541666666666667,9,9,1.0,0.6,0.125,0.6605504587155963,0.3333333333333333,0.6,0.125,0.6605504587155963,0.3333333333333333,0.20833333333333334,1.1009174311926604,0.5555555555555556,5.28440366972477,2.6666666666666665,2.422018348623853,1.2222222222222223,0.5046296296296297,1.0,1,1,5.5,4,0.25,0.25
24,23,4.916666666666667,83,3,4.036144578313253,43,55,1.0434782608695652,4.881355932203389,0.2891566265060241,5.946268656716419,0.43636363636363634,4.677966101694915,0.27710843373493976,5.6985074626865675,0.41818181818181815,0.05923694779116466,1.2181592039800997,0.0893939393939394,20.564179104477613,1.509090909090909,0.7432835820895524,0.05454545454545454,0.07338444687842277,0.7818181818181819,1,2,6.333333333333333,3,0.6666666666666666,0.3333333333333333
4,3,4.75,111,71,4.8108108108108105,12,16,1.3333333333333333,0.8421052631578947,0.036036036036036036,0.8314606741573034,0.25,0.631578947368421,0.02702702702702703,0.6235955056179776,0.1875,0.04279279279279279,0.9873595505617978,0.296875,23.07303370786517,6.9375,14.758426966292136,4.4375,0.30067567567567566,0.75,1,1,5.4,5,0.2,0.2
2,2,4.5,446,171,4.809417040358745,14,35,1.0,0.4444444444444444,0.004484304932735426,0.41585081585081585,0.05714285714285714,0.4444444444444444,0.004484304932735426,0.41585081585081585,0.05714285714285714,0.010089686098654708,0.9356643356643356,0.12857142857142856,92.73473193473193,12.742857142857142,35.55524475524475,4.885714285714286,0.13741191543882128,0.4,2,2,5.333333333333333,9,0.2222222222222222,0.2222222222222222
3,2,2.0,28,12,3.928571428571429,0,6,1.5,1.5,0.10714285714285714,0.7636363636363636,0.5,1.0,0.07142857142857142,0.509090909090909,0.3333333333333333,0.07142857142857142,0.509090909090909,0.3333333333333333,7.127272727272727,4.666666666666667,3.0545454545454542,2.0,0.6547619047619048,0.0,5,3,5.575757575757576,33,0.09090909090909091,0.15151515151515152
3,3,5.0,223,29,4.959641255605381,21,25,1.0,0.6,0.013452914798206279,0.6048824593128391,0.12,0.6,0.013452914798206279,0.6048824593128391,0.12,0.02242152466367713,1.0081374321880652,0.2,44.96292947558771,8.92,5.847197106690778,1.16,0.19838565022421523,0.84,1,2,5.8,5,0.4,0.2
2,2,3.0,90,33,3.655555555555555,7,15,1.0,0.6666666666666666,0.022222222222222223,0.5471124620060791,0.13333333333333333,0.6666666666666666,0.022222222222222223,0.5471124620060791,0.13333333333333333,0.03333333333333333,0.8206686930091187,0.2,24.62006079027356,6.0,9.027355623100306,2.2,0.24370370370370367,0.4666666666666667,0,1,5.0,5,0.2,0.0
21,19,4.238095238095238,49,21,4.673469387755102,7,8,1.105263157894737,4.955056179775281,0.42857142857142855,4.493449781659389,2.625,4.48314606741573,0.3877551020408163,4.065502183406114,2.375,0.08649173955296405,0.9068413391557497,0.5297619047619048,10.484716157205241,6.125,4.493449781659389,2.625,0.5841836734693877,0.875,1,1,5.5,4,0.25,0.25
9,9,5.0,4280,2267,4.769158878504673,20,22,1.0,1.8,0.002102803738317757,1.887125220458554,0.4090909090909091,1.8,0.002102803738317757,1.887125220458554,0.4090909090909091,0.0011682242990654205,1.0484029002547521,0.22727272727272727,897.4328826180679,194.54545454545453,475.3458749755046,103.04545454545455,0.21677994902293965,0.9090909090909091,2,1,5.75,8,0.125,0.25
14,14,3.857142857142857,268,115,4.548507462686567,42,83,1.0,3.6296296296296298,0.05223880597014925,3.077932731747334,0.1686746987951807,3.6296296296296298,0.05223880597014925,3.077932731747334,0.1686746987951807,0.014392324093816631,0.8480018750732451,0.04647160068846816,58.92042657916325,3.2289156626506026,25.28301886792453,1.3855421686746987,0.05480129473116346,0.5060240963855421,4,1,5.277777777777778,18,0.05555555555555555,0.2222222222222222
2,2,4.0,2,0,4.0,2,3,1.0,0.5,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,2.0,1.0,1.3333333333333333,0.5,0.6666666666666666,0.0,0.0,1.3333333333333333,0.6666666666666666,0,1,6.5,2,0.5,0.0
2,2,3.5,48,17,4.416666666666667,1,5,1.0,0.5714285714285714,0.041666666666666664,0.45283018867924524,0.4,0.5714285714285714,0.041666666666666664,0.45283018867924524,0.4,0.07291666666666667,0.7924528301886792,0.7,10.867924528301886,9.6,3.8490566037735845,3.4,0.8833333333333334,0.2,11,4,5.282051282051282,39,0.10256410256410256,0.28205128205128205
298,259,4.882550335570469,61,11,4.327868852459017,316,421,1.1505791505791505,61.03367697594502,4.885245901639344,68.8560606060606,0.7078384798099763,53.04604810996564,4.245901639344262,59.84469696969696,0.6152019002375297,0.08004180877984376,1.128165039658328,0.01159750673532178,14.094696969696969,0.14489311163895488,2.5416666666666665,0.026128266033254157,0.010279973521280324,0.7505938242280285,6,4,5.0,12,0.3333333333333333,0.5
6,6,4.833333333333333,135,106,4.911111111111111,50,87,1.0,1.2413793103448276,0.044444444444444446,1.2217194570135745,0.06896551724137931,1.2413793103448276,0.044444444444444446,1.2217194570135745,0.06896551724137931,0.03580246913580247,0.9841628959276016,0.05555555555555555,27.488687782805428,1.5517241379310345,21.583710407239817,1.2183908045977012,0.056449553001277145,0.5747126436781609,4,3,6.0625,16,0.1875,0.25
71,69,4.971830985915493,15,1,4.733333333333333,123,251,1.0289855072463767,14.280453257790368,4.733333333333333,15.0,0.28286852589641437,13.878186968838527,4.6,14.577464788732394,0.2749003984063745,0.3314553990610329,1.0503868280103155,0.01980809157735256,3.169014084507042,0.05976095617529881,0.2112676056338028,0.00398406374501992,0.018857901726427623,0.4900398406374502,2,1,4.75,8,0.125,0.25
4,4,4.0,838,119,4.813842482100239,38,80,1.0,1.0,0.00477326968973747,0.8309370352007932,0.05,1.0,0.00477326968973747,0.8309370352007932,0.05,0.00477326968973747,0.8309370352007932,0.05,174.08130887456616,10.475,24.720376797223597,1.4875,0.06017303102625299,0.475,4,4,4.934782608695652,46,0.08695652173913043,0.08695652173913043
6,6,4.333333333333333,113,29,4.654867256637168,32,49,1.0,1.3846153846153848,0.05309734513274336,1.2889733840304183,0.12244897959183673,1.3846153846153848,0.05309734513274336,1.2889733840304183,0.12244897959183673,0.038348082595870206,0.9309252217997465,0.08843537414965985,24.275665399239546,2.306122448979592,6.230038022813688,0.5918367346938775,0.09499729095177893,0.6530612244897959,3,5,6.0,10,0.5,0.3
11,11,5.0,418,80,4.648325358851674,90,139,1.0,2.2,0.02631578947368421,2.366443643849717,0.07913669064748201,2.2,0.02631578947368421,2.366443643849717,0.07913669064748201,0.011961722488038277,1.0756562017498714,0.03597122302158273,89.92485846628925,3.0071942446043165,17.210499227997943,0.5755395683453237,0.033441189632026434,0.6474820143884892,0,1,5.75,4,0.25,0.0
1,1,1.0,462,230,1.352813852813853,1,3,1.0,1.0,0.0021645021645021645,0.7392,0.3333333333333333,1.0,0.0021645021645021645,0.7392,0.3333333333333333,0.0021645021645021645,0.7392,0.3333333333333333,341.51039999999995,154.0,170.016,76.66666666666667,0.45093795093795097,0.3333333333333333,0,1,5.75,4,0.25,0.0
63,61,4.968253968253968,77,12,4.2727272727272725,118,179,1.0327868852459017,12.680511182108626,0.8181818181818182,14.74468085106383,0.35195530726256985,12.277955271565494,0.7922077922077922,14.276595744680852,0.3407821229050279,0.0645227788084931,1.1627828436339076,0.027755608761195354,18.02127659574468,0.4301675977653631,2.8085106382978724,0.0670391061452514,0.023869984763839513,0.659217877094972,0,1,10.5,2,0.5,0.0
1,1,5.0,200,3,4.92,2,2,1.0,0.2,0.005,0.2032520325203252,0.5,0.2,0.005,0.2032520325203252,0.5,0.025,1.016260162601626,2.5,40.65040650406504,100.0,0.6097560975609756,1.5,2.46,1.0,3,3,7.428571428571429,7,0.42857142857142855,0.42857142857142855
17,17,4.529411764705882,12,5,4.833333333333333,48,83,1.0,3.7532467532467533,1.4166666666666667,3.517241379310345,0.20481927710843373,3.7532467532467533,1.4166666666666667,3.517241379310345,0.20481927710843373,0.37745098039215685,0.9371196754563895,0.05457122608079376,2.4827586206896552,0.14457831325301204,1.0344827586206897,0.060240963855421686,0.058232931726907626,0.5783132530120482,6,2,5.848484848484849,33,0.06060606060606061,0.18181818181818182
57,38,4.701754385964913,98,43,4.73469387755102,62,74,1.5,12.123134328358208,0.5816326530612245,12.038793103448276,0.7702702702702703,8.082089552238806,0.3877551020408163,8.025862068965518,0.5135135135135135,0.04797708557107054,0.9930429522081066,0.06353722143195828,20.698275862068964,1.3243243243243243,9.081896551724139,0.581081081081081,0.06398234969663541,0.8378378378378378,29,18,5.9491525423728815,118,0.15254237288135594,0.2457627118644068
34,30,4.852941176470588,9,6,4.666666666666667,36,106,1.1333333333333333,7.006060606060607,3.7777777777777777,7.285714285714286,0.32075471698113206,6.1818181818181825,3.3333333333333335,6.428571428571428,0.2830188679245283,0.5392156862745098,1.0399159663865545,0.04578246392896781,1.9285714285714284,0.08490566037735849,1.2857142857142856,0.05660377358490566,0.04402515723270441,0.33962264150943394,3,3,7.3,10,0.3,0.3
11,11,4.909090909090909,16,3,5.0,31,36,1.0,2.240740740740741,0.6875,2.2,0.3055555555555556,2.240740740740741,0.6875,2.2,0.3055555555555556,0.3068181818181818,0.9818181818181818,0.13636363636363635,3.2,0.4444444444444444,0.6,0.08333333333333333,0.1388888888888889,0.8611111111111112,0,1,8.0,3,0.3333333333333333,0.0
19,18,5.0,25,2,4.28,42,98,1.0555555555555556,3.8,0.76,4.439252336448598,0.19387755102040816,3.6,0.72,4.205607476635514,0.1836734693877551,0.2,1.1682242990654206,0.05102040816326531,5.841121495327102,0.25510204081632654,0.4672897196261682,0.02040816326530612,0.043673469387755105,0.42857142857142855,3,3,8.571428571428571,7,0.42857142857142855,0.42857142857142855
20,20,4.85,419,77,4.701670644391408,32,36,1.0,4.123711340206186,0.0477326968973747,4.253807106598985,0.5555555555555556,4.123711340206186,0.0477326968973747,4.253807106598985,0.5555555555555556,0.011575178997613364,1.0315482233502538,0.13472222222222222,89.11725888324874,11.63888888888889,16.37715736040609,2.138888888888889,0.13060196234420576,0.8888888888888888,1,0,3.5,6,0.0,0.16666666666666666
8,8,4.75,70,29,4.871428571428571,27,28,1.0,1.6842105263157894,0.11428571428571428,1.6422287390029326,0.2857142857142857,1.6842105263157894,0.11428571428571428,1.6422287390029326,0.2857142857142857,0.06785714285714285,0.9750733137829913,0.16964285714285715,14.369501466275661,2.5,5.953079178885631,1.0357142857142858,0.17397959183673467,0.9642857142857143,4,2,5.923076923076923,13,0.15384615384615385,0.3076923076923077
71,70,4.450704225352113,190,60,4.036842105263158,173,336,1.0142857142857142,15.95253164556962,0.3736842105263158,17.588005215123857,0.2113095238095238,15.727848101265822,0.3684210526315789,17.340286831812254,0.20833333333333334,0.023424759080800595,1.1025212553023487,0.01324614352783367,47.06649282920469,0.5654761904761905,14.863102998696219,0.17857142857142858,0.012014411027568924,0.5148809523809523,1,1,4.75,4,0.25,0.25
205,10,4.824390243902439,4,0,5.0,238,354,20.5,42.49241658240647,51.25,41.0,0.5790960451977402,2.0728008088978767,2.5,2.0,0.02824858757062147,1.2060975609756097,0.9648780487804878,0.013628221027972991,0.8,0.011299435028248588,0.0,0.0,0.014124293785310734,0.672316384180791,2,3,5.8,10,0.3,0.2
3,3,5.0,45,18,4.555555555555555,11,12,1.0,0.6,0.06666666666666667,0.6585365853658537,0.25,0.6,0.06666666666666667,0.6585365853658537,0.25,0.1111111111111111,1.0975609756097562,0.4166666666666667,9.878048780487806,3.75,3.951219512195122,1.5,0.3796296296296296,0.9166666666666666,2,2,6.333333333333333,6,0.3333333333333333,0.3333333333333333
125,119,4.888,847,97,4.636363636363637,131,181,1.050420168067227,25.572831423895256,0.14757969303423848,26.960784313725487,0.6906077348066298,24.345335515548282,0.14049586776859505,25.666666666666664,0.6574585635359116,0.005770956316410862,1.0542745098039215,0.027005524861878454,182.68627450980392,4.679558011049724,20.92156862745098,0.5359116022099447,0.025615268709191362,0.7237569060773481,1,1,6.333333333333333,3,0.3333333333333333,0.3333333333333333
1,1,1.0,15,3,4.733333333333333,3,6,1.0,1.0,0.06666666666666667,0.2112676056338028,0.16666666666666666,1.0,0.06666666666666667,0.2112676056338028,0.16666666666666666,0.06666666666666667,0.2112676056338028,0.16666666666666666,3.169014084507042,2.5,0.6338028169014085,0.5,0.7888888888888889,0.5,11,9,4.596153846153846,52,0.17307692307692307,0.21153846153846154
1,1,5.0,780,221,4.705128205128205,2,2,1.0,0.2,0.001282051282051282,0.2125340599455041,0.5,0.2,0.001282051282051282,0.2125340599455041,0.5,0.00641025641025641,1.0626702997275204,2.5,165.77656675749319,390.0,46.9700272479564,110.5,2.3525641025641026,1.0,3,1,6.8,5,0.2,0.6
6,6,5.0,4,0,5.0,5,9,1.0,1.2,1.5,1.2,0.6666666666666666,1.2,1.5,1.2,0.6666666666666666,1.25,1.0,0.5555555555555556,0.8,0.4444444444444444,0.0,0.0,0.5555555555555556,0.5555555555555556,0,1,8.666666666666666,3,0.3333333333333333,0.0
4,4,2.25,10,1,4.7,3,6,1.0,1.7777777777777777,0.4,0.851063829787234,0.6666666666666666,1.7777777777777777,0.4,0.851063829787234,0.6666666666666666,0.225,0.4787234042553191,0.375,2.127659574468085,1.6666666666666667,0.2127659574468085,0.16666666666666666,0.7833333333333333,0.5,1,1,5.75,4,0.25,0.25
