id1,id2,id3,text,f1,f2,f3,f4,f5,f6,f7,f8,label
2931525376733449277,12575073855907148367,2452047199270097551,"Обувь хорошая, минус сильно лезет шерсть( но об этом я знала) ещё к сожалению оочень не соотвецтвует размерам, я заказала 37 но всеравно давило на большой палец (у меня 36), не снимайте за возврат.",8,8,4.0,2,2,4.5,24,30,1
17220802674498234529,7372901685545731635,12341791355442600237,"Пришли. Дочка рада, а я рада, что она рада. У этой фирмы много классных серёжек, обязательно закажем ещё к лету.",7,6,4.857142857142857,39,8,4.717948717948718,8,10,0
3521412266133071667,9093259598750662872,4904562693381133981,Качественный удлинитель.,38,35,4.473684210526316,175,10,4.628571428571429,61,118,0
10417936519966429088,1360546473316097106,8223254633971568382,Отличный чехол. Все подошло! Спасибо,5,5,5.0,80,18,4.8375,25,33,0
3362726282732233071,12978130862734628194,13687450903942146633,"Хороший кофе, брала за 293",17,15,4.823529411764706,1439,136,4.2175121612230715,37,82,0
5312206538512770415,7003849976983096168,8405842797434197877,Хороший . Не густой и не жидкий. Не затекает,7,7,4.285714285714286,157,65,4.707006369426751,8,13,0
14920330152803323427,16858664322767613835,214084466694562246,Спасибо производителю,18,18,5.0,75,6,4.653333333333333,48,78,0
16461531581806684592,1385459912133679395,5728684154864541752,"Не рекомендую. Белый цвет заказала, в реальности серо-голубоватый. Никакие пятна с нее не оттираются, ужасный материал. В итоге скатерти две недели, но вид такой, что я уже ищу новую.",4,4,2.5,52,16,3.4038461538461537,38,50,0
4221164521745380753,3388993732467077896,17198019413046226139,"не кожа, плохо зашел",3,3,2.3333333333333335,11,4,4.181818181818182,6,8,0
17539512118054029081,4177268224274474499,3234224562001499838,"Нежный, простой в стирки, удобный! Заказала второй такой же, только серый.. на смену!",65,53,4.892307692307693,59,20,4.661016949152542,89,112,0
8033842206803930764,13733093495972972000,16734846191086245962,"Очень понравилось, всё отлично упаковано,рада массажёр и гуаша",3,3,3.6666666666666665,1395,505,4.4702508960573475,4,15,0
5308575105078879861,9003131304830347558,3234224562001499838,"Так то нормальные, двухстороннее одеяло. В темноте пр линиям немного светятся",86,79,4.290697674418604,43,16,4.674418604651163,79,125,0
16396723551761637960,10242181898013667366,9444901001440666932,"Замечательные пуфики. Лучше, чем в описании. Пошив аккуратный. Были дешевле, но решили взять эти. Не пожалели. У дешевых пишив кривой.   Упаковка хорошая.",8,8,5.0,7,8,5.0,23,31,0
14153942342931496399,5924841554098171518,5029484201039485916,"Отказ,  фужер был расколот",15,14,4.2,81,44,4.432098765432099,154,245,0
3589142093348417489,2585622588903357033,17591021263641860243,"чай хороший, берем его регулярно",11,11,3.5454545454545454,174,18,4.844827586206897,8,13,0
17333543092347730356,12303380566448797209,17418064849829328083,Хорошая водолазка,20,17,4.8,1957,227,4.405212059274399,54,103,0
9634333433873986049,11193737645974064267,4647913194946136592,Покупала на подарок. Остались довольны.,12,12,4.583333333333333,1829,692,4.5686167304538,48,79,0
2001478358248205405,14184358346137770592,11058342032266486868,Всё как на фото.,8,8,4.375,236,101,4.669491525423729,34,43,0
5685195413901480019,17212471718595914124,12540453943774327299,Спасибо.получила.внучка будет рада.,63,52,4.9523809523809526,17,10,4.705882352941177,43,90,0
11640241459507172445,14390223528149047165,3032909503895641721,"Афигенное белье,хорошее качество. Удобно что везде есть регуляторы,очень красиво выглядит. Ткань приятная не натирает,очень удобное белье",4,4,3.75,110,30,4.790909090909091,22,37,0
1701986721028707943,10432867548324602065,12212182057928819856,Пришли вовремя. Хорошие зажимчики.,42,33,4.0,368,40,4.831521739130435,57,64,0
10761949368857704764,10380464729890422595,5825365837617050223,"Не засохшая, рисует хорошо и держится тоже",28,28,4.821428571428571,13719,2538,4.358772505284642,36,42,0
1211098598563126169,14583632380972897369,14878421522004929115,Отличный трос. Плотный. Рекомендую к покупке.,4,4,4.0,4,4,5.0,126,323,0
5057931477684276852,5455625040813085681,9965754212117573252,"Всем советую классная вещь ,пришла за один день",2,2,4.5,19,14,4.052631578947368,5,12,0
2722303088063765709,8242624131561254587,12206308546534800742,Дефект значительный! На рукавах видно мазки краски!,39,38,4.82051282051282,1,0,2.0,38,46,0
12133958251458991704,4606605986990915311,8597950064774351136,Минусов нет.,1,1,5.0,10,1,4.5,3,5,0
11813006986202072143,11937220071990718121,16573173798776858338,Однозначно рекомендую🔥,2,2,5.0,2814,509,4.71002132196162,2,3,1
15691041826093933386,4142233882375335463,16465897734611068333,"Хорошее белье, рекомендую!",12,11,5.0,27,4,4.703703703703703,24,26,0
9530137036663464954,11388145095402537312,16495020883135322112,"Поднос хороший и большой, пластик плотный ,брала для работы .",30,29,4.6,59,10,4.8474576271186445,42,60,0
2282600073496763803,18133600653684274181,11026915861466725031,Нормально в общем,1,1,5.0,437,27,4.453089244851259,8,8,0
13684719036195118206,2119074039725707963,8143889090348490563,"Четкий стоит купить,купил для пассат б5 15 радиус",5,5,5.0,34,13,4.9411764705882355,30,35,0
14374430084228512756,1450500894869657077,10561086888845513007,"Дёшево и сердито, рекомендую",15,15,3.6666666666666665,10579,2193,4.817846677379714,53,99,0
17571198193481997079,17554522148583585165,7249931646404503757,Все пришло целое и качество хорошее,6,6,4.0,1035,329,4.603864734299517,41,113,1
16022342601259937990,5170695803564693301,17416091853483605982,"Пришел целый, пока не использовали)",6,6,4.5,915,331,4.19672131147541,176,325,0
4359249427887364280,10922192425158517878,2239398805267744633,"Отличная лампа, все целое и работает. Заказали ещё такую же. Спасибо!",39,37,4.6923076923076925,148,30,4.493243243243243,191,314,0
13037811167729097786,8981898649672357782,17591021263641860243,Отличный вкус! Беру не первый год! Хорошо заваривается! Десертный аромат! Спасибо производителю!,12,10,4.666666666666667,326,23,4.889570552147239,66,118,0
4623264885533374893,9365185006640964101,7510725262251807609,"Не плохо светят , на бмв Ф10 в туманки поставил ,цвет с ближним похож , беленький ! Мне понравилось, с ближним включаешь  по улице едешь в темноте заборы по обе стороны чётко видно , обочины хорошо освещают! За 2000 тыс рублей думаю норм 👌",21,20,4.095238095238095,53,26,4.188679245283019,53,68,0
11858891068696899872,16133019917311179547,14780422572650268373,Отлично 👌,11,10,4.7272727272727275,331,21,4.628398791540786,19,41,0
9554195968712944951,18252279502677255046,615727574449770318,"Всё пришло целое, покупкой довольны🤗 Единственное, на нижнем ящике была неверная разметка, но мы были готовы)",23,22,4.478260869565218,125,83,4.608,120,147,0
4422589173986749819,14705070120529273348,8654407328186695799,"Хорошая чесалка. Даже с щенка гладкошерстного чихуахуа вычесывает.  Кошка ушла гулять. Вернется, вычешу и ее",65,60,4.938461538461539,397,115,4.841309823677582,66,81,0
12069620711713030064,11791442581335912439,11513887790474373470,"Товар пришел не тот, я очень злюсь что заказал в этом магазине, зря потерял время!",1,1,1.0,42,7,4.714285714285714,7,15,1
13909458233452869810,11394387665693788502,15493286891518635145,"Полностью не доволен доставкой. И работой пунктом вывоза и персоналом.   Я разочерован валбересом. Хотели 2 раза снять деньги, я отказался от покупки   и за это еще сняли скарты деньги которая даже не была засвечена припокупки.  Кароче жульничают бывают.  Рулит щас Яндекс маркет и цена данной полки на 100 с копейками дешевле чем в этом валбересе",1,1,1.0,313,51,4.405750798722044,1,2,1
140460835562398446,8785242438067415661,11297292337711322203,"Привезли быстро, крышка целая.",6,6,5.0,107,27,4.850467289719626,42,73,0
12279300555281080708,12510570236620974217,2621394319350378355,Кожа как бархатная.,73,69,5.0,1476,254,4.720867208672087,16,20,0
13899942053082786574,5208679744684185663,9575978935821037038,"Мне очень понравилась, то что  хотела. И пришла все хорошо упакована. Очень жаль что к ней силиконовых ручек, чтоб не обжигаться. Если можно напишите можно ли их где-то заказать.",30,29,5.0,43,10,4.674418604651163,60,68,0
15413506085969385527,16562681355089660638,2239398805267744633,"Все классно, но пришел разбитый !",22,22,4.863636363636363,64,37,2.5625,129,193,1
4984859346241276915,17151304375772584933,17591021263641860243,"Терпкий, вкус имбиря и душистого горошка, на любителя.",20,17,4.05,551,58,4.912885662431942,19,54,1
15842718818540115458,3429064082930146840,13691614630361060085,"Качество замечательное, но брать надо на размер больше, она и длиннее будет и сядет лучше. Мне подошло на 54 размер 4 L .",9,8,5.0,110,15,4.6,17,28,0
11913342186143410363,12785993131701819515,2997686719752120815,"жилетка ооочень широкая и довольно объёмная.  Ткань искусственная кожа, выглядит грубовато, но сшита качественно.",15,15,3.933333333333333,14,6,4.5,179,207,0
17599869112576401725,4296824238374252662,7358074550837577047,Всё работает,13,13,4.6923076923076925,354,34,4.528248587570621,39,40,0
30953195366109875,5454688498990706104,15368861296920188420,"Отличный дозатор, рекомендую к покупке!",1,1,5.0,716,182,4.572625698324022,49,64,0
14258671060672856234,4762508137721333257,4899755507202061493,Классный))),26,26,4.1923076923076925,108,22,4.648148148148148,94,115,0
3679136692988283736,3951161382810076006,16432619774999988343,"Часы классные,но останавливаются тогда когда захотят, несколько раз меняли батарейки, но это не помогло. Следить постоянно за часами, правильно ли они идут-не хочется",16,16,4.0,32,14,3.25,94,159,0
245014078377639120,3244629324708356477,9352955486646820265,Отличная замена бра (пылесборников). Самое главное- есть пульт,46,43,4.608695652173913,818,330,4.267726161369193,75,154,0
11947993123210654309,12144798869445450357,8619608247895949800,Очень удобная отличная,13,12,4.923076923076923,776,83,4.68298969072165,41,71,0
13784869943618091422,9460906736640641382,12352834126591843936,"Мёд отличный, ароматный!",3,3,5.0,109,48,4.513761467889908,64,91,0
12815485439514569777,4582862675118701165,815378434367114826,"Сумка полный класс, но цвет не тот, я читала отзывы и надеялась, что со мной такого не произойдёт, цвет больше пурпурный, очень огорчило",2,2,4.0,355,218,4.625352112676056,4,4,0
15822405410694112662,2873000815917746264,2011257705397576312,"Отличная цепь. Соответствует описанию. Хороший металл. Увесистая, крепкая. Рекомендую к покупке!",4,4,4.25,88,16,4.9772727272727275,34,47,0
16650981855469817868,10795059662870980888,16465897734611068333,Постельное супер по качеству.,16,16,5.0,621,158,4.7117552334943635,45,79,0
5528647100036906629,17491236275662590985,4563653250273761989,"шампунь понравился, подошел для ежедневного использования. голова после использования свежая, волосы объемные",1,1,5.0,35,8,4.628571428571429,1,1,1
14361248922135653382,14949682548946116214,15757666327552668295,Соответствует описанию!,9,8,4.888888888888889,87,25,4.919540229885057,13,18,0
7982650042507685018,2439661799085329557,9537146972115879469,Все функции выполняет,14,14,4.5,1029,189,4.263362487852284,72,91,0
1758746138063010916,4293238177944031867,12468767637633596403,"Ножницы очень острые, качественно изготовлены. Но мне не подошли, т.к. два больших кольца, мне неудобно так работать. Мне для большого пальца нужно маленькое индивидуальное кольцо. Будущие покупатели обращайте на это внимание. А в целом ножницы не плохие.",53,47,4.735849056603773,499,68,4.877755511022044,144,213,0
8877220032111968522,7207170884206537677,17418064849829328083,"Отличная водолазка, к телу очень приятная, мягкая. Соответствует размеру. Благодарю! Рекомендую.",31,31,4.870967741935484,806,61,4.615384615384615,80,94,0
2387510127392838330,17655758307587753080,18003133089489520237,"Очень классные витамины, ребёнок с удовольствием жуёт, вкусные.",17,16,5.0,1563,98,4.949456174024312,18,19,1
2952968540949849377,15528575225164377775,815378434367114826,"Красивая, аккуратная сумочка без каких либо повреждений.",18,18,4.666666666666667,905,493,4.901657458563536,164,210,0
7448204701885631168,11188726925540562752,17583253655619687175,"Лезвия очень крутые, советую",30,29,4.866666666666666,9,2,4.888888888888889,85,117,0
17098420902561412659,2795102240576334046,9560665465958666595,Густой и хороший,42,38,4.333333333333333,1303,143,4.837298541826554,107,278,0
5286378639708873954,6645405302871054523,1744362576101279732,Яркие краски. Посмотрим как будут держаться,48,48,4.5,39,17,4.82051282051282,52,91,0
13823627268069149155,3345344880097563888,14918306419713499452,цвет не подошёл,1,1,4.0,20419,4690,4.678779568049365,12,17,0
9762134521474014999,5327257206594132600,12214993272083833542,"Пришёл товар не с той надписью, упаковано не очень хорошо",29,29,4.689655172413793,7,3,2.2857142857142856,74,100,0
1140771533209750830,2276843759812547353,10635007023936715135,Нормально держаться на теле,25,25,4.76,21,3,4.904761904761905,140,255,0
7472371978271252436,2616399572198111931,4418384912070712745,Не сказать что прям сильно выпрямляет,21,21,4.857142857142857,1388,121,3.7082132564841497,28,42,1
2393450116613945553,2921947901438850215,4323450014917603884,суперрская!!!,33,31,4.606060606060606,63,17,4.666666666666667,75,83,0
16547768343526127354,331755041371905386,89524856874974827,Такой корм нам назначили в ветеринарной клинике,18,18,5.0,41,5,4.878048780487805,29,50,0
12553730025048264055,16173840104398309635,9560665465958666595,"Отличный бальзам, волосы гладкие, не электризуются.",5,5,4.8,411,42,4.880778588807786,4,5,0
17122993145653409017,18003137045413045033,3752963131565851719,"Очень ждала колоду. Колода дошла в целости и в пупырке. Из плюсов :колода карманного типа, небольшая. Из минусов :картинки не на столько яркие, как на представленном фото. Более блеклые. Изображение, по сравнению с оригиналом сильно срезано. Книжечки МБК нет. За это снимаю звезду. Карты тонкие, но за эти деньги это не критично.. Карты матовые.",16,16,4.625,1,4,4.0,24,30,0
17164235218954042236,5838668893907761904,11297292337711322203,"Очень понравилась ) Сковорода тяжелая , не пригорает к ней ничего) пришла целая)",2,2,5.0,27,3,4.111111111111111,20,25,0
122704892113632864,9141842304065256551,3497213468302892521,"Мои самые любимые патчи..рекомендую ,хорошо убирают отечность ,особенно по утрам перед работой очень хорошо помогают.моя скорая помощь !.",11,11,5.0,367,178,4.822888283378747,55,97,1
7167447837438649061,4618241210816432618,1826871376191078080,Упаковка разорвана проверил рубанок работает,14,11,4.928571428571429,2,0,3.0,15,18,1
11710136143297465925,12752916914305434091,9276397251840000441,"Пришли синего цвета , хотя мне принципиально было черного цвета. Причем на бирке было указано «черный цвет». Видимо невнимательно крепят бирки. Потому что до этого покупала такие же , но темно-синие . И на бирке был корректный цвет.  Прошу не снимать процент с выкупа, так как мне был принципиален цвет и пришел не тот",2,2,3.5,90,16,4.0777777777777775,5,28,0
8568843103813583781,9790080172681255932,8160404367092487937,"Поставлю пять потому что мне они п понравились все соответсвует как фото, отправила на замену потому что большеваты",2,2,5.0,2,0,5.0,52,92,0
7626168887453797780,11469528501296004227,147319039488091070,"Чайник красивенький, аккуратныйю но очень маленький, не 500мл , а меньше! Но меня жто устраивает! Спасибо!",2,2,4.5,2,0,2.5,5,7,1
16329353509596899398,17472173661510020871,16692789680789055408,Тушь пришла быстро. Всё хорошо.,85,76,5.0,152,17,4.5,97,125,0
4798080181623488819,13660271280168638665,9802034338660667253,"Пришла одна майка без трусов и то вся в затяжках. На что надеется продавец не понятно. В 21 веке отношение к покупателю лишь бы втюхать, авось возьмёт .. не понятно совсем..",1,1,1.0,4,0,2.25,1,6,0
10346926462856798093,10449610345473466009,7715615707067664181,"Не оригинал. Не та кожа, на широкую ногу, торчит клей",16,2,2.75,1,0,1.0,6,19,1
12404577209293945122,11930895493864058680,9276397251840000441,"Штаны по качеству отличные, всё в норме, большемерят на размер, обычно ношу XXL, здесь подошли XL. Но...есть одно большое расхождения.....эти штаны должны быть: made in Vietnam, а на самом деле пришли: made in Thailand!!!!! Поэтому, скорее всего, это не оригинал, а реплика!!!",7,2,5.0,2,0,3.0,6,10,1
3376213548090332486,7523917642866794292,6383409432829082693,Большемерит сильно поэтому возврат,98,93,4.86734693877551,7,0,4.428571428571429,96,113,0
4031624031059030324,18437830020023390330,10990293311944814952,"Заказала этот набор из 4 тарелок,а пришли белые салатники 2 шт,упаковано было хорошо,всё целое и коробка и салатники,но увы пришлось сделать отказ. Просьба,пожалуйста будьте внимательны,когда отправляете заказ.",4,3,4.0,2,0,2.0,4,12,0
16175306015436891102,1352549084874317075,8223254633971568382,чехол не подходил потому что маленький был,1,1,5.0,1,0,5.0,3,10,0
10346926462856798093,14172172519512657852,6033876463187611593,Качество ок,16,2,2.75,3,1,5.0,6,19,1
2587711131860518143,12413404342792852105,16573173798776858338,Пришло грязное с пятнами,1,1,2.0,22,8,4.454545454545454,7,27,0
10462084588540523447,5527824322688665938,12486654989081933384,Классный обувь мне понравился,6,6,5.0,20,2,4.45,10,12,0
2082580963010159011,15441449034993191213,9276397251840000441,"Ткань приятная, садятся прекрасно  выбирала из двух размеров, натяг на попе разный, плюс если нет узкой талии, могут быть малы в поясе. Советую примерять два размера. Брюки классные!  Выкупила 3 цвета!",12,9,2.75,9,1,4.444444444444445,18,73,1
10331072597852767710,17071236827374609681,16351792195234876872,"очень рад,что взял их",3,3,5.0,21078,6306,4.419564495469425,10,16,1
4014539840590851792,13652358729751039169,12341791355442600237,Хороший товар,5,5,5.0,1340,398,4.701492537313433,7,7,1
2910489916284375918,8277237392599022564,4713546860312831975,"Картина просто 💥,доставка быстрая.",22,22,4.2272727272727275,70,53,4.985714285714286,98,129,0
2621882837333673298,7994535427276412323,4645384581263381998,"Пришла быстро, собрали быстро, кот осваивает",92,80,4.967391304347826,878,637,4.779043280182233,178,252,0
10209987841578936425,11862862597086892517,960609968523426271,"Очень классная игрушка, уточки изумительные🐤🫧🛁 . Рекомендую.",29,27,4.517241379310345,297,75,4.747474747474747,63,161,0
9653827814324038971,16824231551245696247,4791559431206844550,"Очень понравился,но пришёл грязный. Отказ",2,2,5.0,72,11,4.569444444444445,1,5,1
2773261373103395918,13254088397411832065,7049422579953584910,Доставка быстрая. На линзе обнаружен брак.,5,5,4.4,11,5,4.545454545454546,17,20,0
14768998829815416887,6933600720555031946,17172003493286166663,"Быстро отправили, все в целости пришло.",13,13,4.6923076923076925,51,12,4.1568627450980395,36,47,0
11886086675999377054,810959168549170456,9914105576476715055,Прекрасный браслет,18,16,5.0,164,47,4.810975609756097,33,69,1
5873251799523895897,818294927689609208,12486654989081933384,"Очень лёгкие комфортные кросы, полнота мне немного больше, чем привык всегда, но с учётом идеального размера, шнуровки все нормально. Никаких замечений нет, маскот на высоте по виду и цене идеально. Хочу сказать, все идеально упаковано и качественно.",3,1,5.0,9,2,4.0,8,14,1
9505129143158314967,11859774217720439912,17212514273676674596,"Отказ. Не подошёл размер. Но дочь заказывала и очень довольна. Не скользят, тёплые, как тапки.",4,4,5.0,42,11,4.523809523809524,3,7,0
9335959481606891285,11533278333977398921,6280831009074968152,"Одна звезда! Шарики совсем не соответствуют цвету на картинке. Белые шарики молочного цвета, голубой совершенно не того оттенка. Очень много шариков проколотых. Шарики грязные, некоторые даже мыли, все в пыли и грязи. Ужас!!",12,11,3.8333333333333335,874,552,4.604118993135011,39,57,0
8441267425445703446,8425504863172715721,9356418908499677800,Все супер быстро доставили,21,20,5.0,322,85,4.614906832298137,26,31,0
11870727699121164735,2711361274833361151,11026915861466725031,Рекомендую,18,18,3.7777777777777777,545,28,4.475229357798165,51,63,1
2351107456210783316,13254340482863153572,10651534060335482528,"Месяц принимала Петрамикс, покупала сразу две упаковки. Сбросила 3,2 кг. С первой упаковки ушло меньше, чем со второй. Капсулы работают, хорошо подавляют аппетит. Получала упаковки в прозрачной пленке и меня это абсолютно не смущает, кто там что подумает",2,2,5.0,4435,1196,4.2735062006764375,0,2,0
15426584201330068215,13254340482863153572,10651534060335482528,"Рабочий вариант, результат впечатляет",2,2,5.0,4435,1196,4.2735062006764375,0,2,1
4104034218916594658,16381966868119243198,1437943392406719104,"Открывашка превзошла все ожидания ! .... Слов нет , настолько она хороша ! ....",5,5,4.8,639,120,4.466353677621283,89,161,1
5594113854836879680,8356320376359241500,2452047199270097551,В доставку обувь поступила с грязной подошвой. Маломерят. Эти ботинки надо брать на два размера больше своего.,2,2,4.5,38,28,4.7368421052631575,7,10,1
81394590862977207,8617443312057587636,12341791355442600237,"Отличный, красивый кафф))) за такую цену просто подарок 🥰 ушко не сдавливает, комфортно)",18,18,4.722222222222222,183,52,4.901639344262295,26,40,0
3363038635093098251,15654465380048941986,7563750902802460357,"Понравилась, заказала ещё остальное для комплекта)",8,8,4.625,90,10,4.6,64,87,0
10120899600162850010,15610127082780797254,17764367575843767373,"Спасибо большое, очень милые пакетики.",3,3,5.0,61,28,4.819672131147541,26,27,0
1102803743581698466,14928217238031748170,14512652610743812045,Кисти хорошие качества супер  пришли всё 20штук,3,3,5.0,709,196,4.184767277856135,4,6,1
6020852875112544120,11803095890254003285,9831565768016930896,"Отличный мягкий карандаш, понравилось выглядит очень натурально на моих губах",16,16,4.0625,1154,276,4.566724436741768,85,132,0
5192744176250437939,15653804477290834248,9560665465958666595,"Бальзам хорошо, пахнет очень приятно, увлажняет хорошо, рекомендую.",1,1,5.0,997,348,4.7412236710130395,7,14,0
6520896259950016519,13254340482863153572,10651534060335482528,"Начала упаковку с начала января, сегодня у меня предпоследний день и на данный момент я похудела на 1,3 кг. Я очень довольна результатом😍 возьму ещё упаковочку)",8,6,5.0,4435,1196,4.2735062006764375,5,9,1
12631310111109371043,13254340482863153572,10651534060335482528,"Похудел на 2,8 кг за месяц. Пил петрамикс и в праздники, вес не набирал. Хороший жиросжигатель, работает",2,2,5.0,4435,1196,4.2735062006764375,0,2,0
592856106406613275,13254340482863153572,10651534060335482528,"Пропила я одну упаковку Петрамикс. Похудела на 1,5 кг за 15 дней. Прошло 4 дня, как я не пью комплекс, вес обратно не возвращается. Во время приема побочного эффекта не было. Препарат хороший, буду брать",2,2,5.0,4435,1196,4.2735062006764375,0,2,0
8756119143407951958,13254340482863153572,10651534060335482528,"похудела на 1,5 кг за 15 дней. С учетом того, что я ни спортом не занималась, ни диеты не придерживалась результат очень крутой",2,2,5.0,4435,1196,4.2735062006764375,0,2,0
12703752526766499333,7353646832394603873,18081558535537148988,"Штанга пришла без держателей, думала что мне повезет больше чем другим, но увы. Перезаказывать не стала, взяла у другого магазина",9,8,3.111111111111111,14,0,2.0714285714285716,83,128,0
8503354312709101617,12947588420147241237,8223254633971568382,Все супер),2,2,3.0,23,0,5.0,6,8,0
3488327491004309666,13516083052795599042,17911174651895886590,"Спасибо большое, все пришло во время, 18 января проверим как сыну понравиться",19,17,4.894736842105263,424,124,4.919811320754717,70,87,0
6655332158473610623,10465932698407940394,481715725792899886,Хорошая точилка.,34,33,4.882352941176471,318,31,4.566037735849057,67,138,0
9844057686163461186,12278591171086395073,3699840936884927752,Соответствует описанию. Понравился,2,2,3.0,260,50,4.776923076923077,28,61,0
7791811465725509679,8720854793319938310,8160404367092487937,"Не понятно как один и тот же найк у вас 10.5 при размере 44, а второй 11.5 при размере 43",2,1,2.0,4,0,4.5,0,4,1
10517955105195275855,17220669539435612244,6361337083106855534,"Очень узкая и тугая резинка наверху. У ребёнка аж бордовые следы остаются, хотя мы не крупные и животик, и ножки небольшие.",14,14,4.428571428571429,201,17,4.432835820895522,141,227,1
12822109606763674517,4891648434374833609,5318252324547750357,Заказывал поилку и кормушку пришли две поилки.,2,2,3.0,4,1,3.0,1,2,0
9381973194514830968,3259756940200851798,9276397251840000441,"Брюки хорошие,  немного длинные на рост 164.прислали на размер меньше 54, не внимательны, это огорчило.",22,21,3.5454545454545454,1917,90,4.728742827334377,159,217,0
11335128528721649858,13139843080545958397,8680563119782846340,"Хорошие,упаковка целая! Буду ещё заказывать.",17,14,4.9411764705882355,1,2,5.0,37,44,1
6941166395497308212,7800916887948410435,8818535877144269085,"В разделе вопросов производитель ответил, что синтепон идёт единым полотном. Такой и искала, заказала. На деле синтепон не полотном, в рукавах он был сбит так, что были пустоты, как если бы наполнитель бы шёл не полотном, а просто отдельными волокнами. Молния, кстати, на фото выглядит металлической, но нет, зубчики пластиковые, просто наружная часть покрашена так краской под металлик. На рост 160 выглядит норм, нет ощущения что не подошло по росту. Застёгивается норм, у меня под грудью не топорщилось. Цвет фисташковый по фото казался оттенком серого, но вживую он более зелёный.",1,1,3.0,32,12,4.40625,0,2,0
1451669015082994647,11101957372650941558,3752963131565851719,"шикарная колода, теперь моя любимая😍😍 единственный минус, это неприятный запах. качество картона хорошее, не знаю почему пишут, что карты тонкие, для меня они в самый раз",13,13,4.923076923076923,110,64,4.609090909090909,46,107,0
1235939464188317405,2118388260561707468,3033520687525129327,"Запаха нет,не очень удобный кармашек для мелочи, много не положишь,так же с основным кармашком, много денег не положишь, а так в целом не плохой",62,62,4.483870967741935,309,93,4.770226537216828,102,153,0
1673361433027266094,10658154640102554724,13840517991891754395,Все отлично,8,8,4.125,272,61,4.801470588235294,12,32,0
3958793361121244286,11804595851629048902,10031080549845232673,"Брала на днях другой костюм этого производителя, и на радостях, что подошел размер, заказала еще этот костюм. Но к моему удивлению, тот же 42й размер того же производителя на схожей модели оказался другим- меньше. На мой рост 160 по росту (длина изделия, рукава, выточки) село идеально (на 164 будет уже тесновато, мне кажется), но в груди- тесно. На р-р 75В в груди пиджак сидел очень туго, и между пуговиц немного расходился. На грудь с чашечкой А, может, сядет нормально. Но на В- нет.  Цвет я брала фиолетово-розовый, в жизни он более блеклый, чем на фото, и скромный, как и весь костюм. Не для статусных ролей.",7,1,3.5714285714285716,13,7,4.3076923076923075,2,10,1
2618813717235192490,18169740140560041702,16351792195234876872,Звук отличный. Басы слышно хорошо!,1,1,5.0,1288,621,4.400621118012422,8,13,1
6448776396607816402,1974311477414124812,12354617275220021917,"Качество просто супер , всем рекомендую",3,2,5.0,17,19,4.882352941176471,14,16,0
9736049498623641872,7648203989893661732,967376997123057232,"Хорошие варежки, тёплые. Соответствуют описанию. Размер соответствует",19,18,5.0,25,2,4.28,42,98,0
13240396486372857078,17697283331372609742,5728684154864541752,"Купила коплект, очень довольна. Скатерть плотная, красивая, сшита очень аккуратно, без запаха. Салфетки яркие, как купон у скатерти. Взяла ещё набор салфеток дополнительно. Так вот они сшиты гораздо качественнее. У подарочных пришлось обрезать нитки. Сейчас оба комплекта смотрятся идеально. К покупке рекомендую.",11,8,5.0,84,17,4.726190476190476,76,149,0
3811318954897220827,15696397248414583118,3507617455605171251,К сожалению очень сильно стали электризоваться волосы🙍..,15,14,4.6,677,315,4.607090103397341,27,52,1
45038020895189895,205210360465578131,17013138686189734383,Пакеты хорошие. Рекомендую.,22,21,4.863636363636363,356,29,4.696629213483146,96,199,0
15022959032037328258,5149985207288003426,5796827235197108467,"Одеяло приятное, лëгкое, воздушное",14,13,3.857142857142857,106,35,4.735849056603773,82,97,0
11025489070152672661,12498046345292846989,16528312606017251196,Упаковано хорошо! Пюре ребёнку нравится спасибо 🙏 продавцу,23,21,4.391304347826087,83,16,4.409638554216867,91,155,0
10560978542250634159,16611790241594156585,13228956041550538082,ВАУ!!! очень понравились,46,44,4.478260869565218,14,4,4.714285714285714,122,145,0
8299711306133095366,7079756110677303082,15338938070969436934,Отличные вешалки спасибо,91,86,4.945054945054945,427,215,4.8969555035128804,167,313,1
10532513165724523354,13545784545552385578,5091492482980236473,"Вкусненько, от рафаэлки не отличается, зато дешевле, производителю респект.",73,64,4.863013698630137,267,47,4.902621722846442,55,110,0
8825971816091117908,5724670173938468065,9216117431501580578,"Красочные, яркие книжки с крупными рисунками. Ребенку очень понравились крупные картинки, а мне подбор сказок. То, что нужно для 3-х лет. Спасибо!",41,38,5.0,769,106,4.7867360208062415,134,147,0
5191602525842494730,4788662015493000017,10561203455344896976,Тонкая ткань. Остальное все хорошо. Но дорого за эти деньги.  Цена 300р ей,17,16,4.0588235294117645,199,10,4.874371859296482,57,115,0
1634369571153662622,14825116127751282386,8597950064774351136,Оригинал. Ткань приятная) Вроде даже с начёсом.,17,14,4.470588235294118,3,0,5.0,17,260,0
17119705672407221469,217042700113222250,9276397251840000441,"Запах брюк ужасный, очень длинные, не смотря  на то,что рост мой 174 см., а сами брюки пришли вовремя и в хорошем состоянии",1,1,1.0,490,97,4.7877551020408164,15,20,0
1390239902697780154,177077082461823378,12712633552302916037,Отличный  MagSafe Battery Pack соответствует описанию.,5,4,5.0,9,7,4.111111111111111,22,27,0
7420539711063672286,2246431065090638048,11994928450769203054,Отличный скотч заказали еще,103,94,4.679611650485437,103,13,4.699029126213592,200,349,0
